id,tokens,ner_tags
64501,"['Mosedale', 'Beck', 'is', 'a', 'river', 'in', 'Cumbria', ',', 'England', ',', 'which', 'rises', 'on', 'the', 'northern', 'slopes', 'of', 'Great', 'Dodd', 'and', 'flows', 'north', 'east', ',', 'to', 'the', 'south', 'of', 'Clough', 'Head', 'before', 'joining', 'the', 'River', 'Glenderamackin', 'to', 'the', 'east', 'of', 'Threlkeld', 'village', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53511,"['In', 'March', '2015', 'the', 'US', 'announced', 'the', 'resumption', 'of', 'the', 'deliveries', 'of', 'the', 'F-16s', ',', 'the', 'last', 'of', 'which', 'was', 'delivered', 'in', 'October', '2015', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53861,"['Richardson', 'reprises', 'his', 'role', 'in', '``', 'Dark', 'Souls', 'III', '``', 'where', 'he', 'plays', 'Siegward', 'of', 'Catarina', ',', 'a', 'very', 'similar', 'looking', 'and', 'sounding', 'character', 'to', 'Siegmeyer', 'of', 'Catarina', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33194,"['Being', 'situated', 'in', 'the', 'upper', 'part', 'of', 'the', 'Karkonosze', 'range', ',', 'the', 'trail', '’', 's', 'climate', 'is', 'generally', 'more', 'varied', 'and', 'less', 'favourable', 'than', 'in', 'the', 'lower', 'levels', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29170,"['Chief', 'Mountain', '(', 'also', 'called', '``', 'Old', 'Chief', 'Mountain', '``', ')', 'is', 'located', 'northwest', 'of', 'Babb', 'on', 'the', 'border', 'of', 'Glacier', 'National', 'Park', 'and', 'the', 'Blackfeet', 'Indian', 'Reservation', '.']","[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22676,"['Problems', 'continued', ',', 'however', ',', 'so', 'delaying', 'the', 'program', 'that', 'while', 'the', 'Me', '262', 'V1', 'prototype', 'airframe', '(', 'the', 'first', 'aircraft', 'intended', 'to', 'use', 'the', 'engine', ')', 'was', 'ready', 'for', 'flight-testing', ',', 'there', 'were', 'no', 'power', 'plants', 'available', 'for', 'it', 'and', 'it', 'actually', 'began', 'flight', 'tests', 'with', 'a', 'supplementary', ',', 'conventional', 'Junkers', 'Jumo', '210', 'piston', 'engine', 'in', 'the', 'nose', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
25232,"['The', 'final', 'was', 'held', 'at', 'the', 'Olympiahalle', 'in', 'Munich', ',', 'West', 'Germany', ',', 'from', '20', 'to', '22', 'December', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98762,"['By', 'the', 'late', '19th', 'century', ',', 'there', 'was', 'little', 'left', 'but', 'the', 'stone', 'retaining', 'walls', 'and', 'Old', 'Betsy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19414,"['It', 'was', 'located', 'in', 'Moraga', 'Canyon', 'in', 'the', 'Santa', 'Monica', 'Mountains', ',', 'in', 'the', 'hilly', 'part', 'of', 'the', 'upscale', 'neighborhood', 'of', 'Bel', 'Air', 'in', 'Los', 'Angeles', ',', 'California', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114378,"['NC', '281', 'crosses', 'back', 'into', 'Jackson', 'County', 'at', 'Owens', 'Gap', '(', ',', 'highest', 'point', 'on', 'route', ')', ',', 'near', 'Round', 'Mountain', 'to', 'the', 'northeast', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
37387,"['The', 'two', 'reservoirs', 'supply', 'the', 'Westside', 'water', 'subsystem', ',', 'including', 'service', 'to', 'around', '400,000', 'people', 'in', 'Pacific', 'Palisades', ',', 'the', 'Santa', 'Monica', 'Mountains', ',', 'and', 'West', 'Los', 'Angeles', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
114878,"['Ring', 'had', 'a', 'longstanding', 'connection', 'with', 'Zag', 'And', 'The', 'Coloured', 'Beads', 'with', 'whom', 'they', 'shared', 'three', 'members', 'at', 'various', 'times', '(', 'Ian', 'Faichne', ',', 'Robert', 'White', ',', 'and', 'Michael', 'Tubb', ')', 'and', 'Bing', 'Organ', ""'s"", 'Beastly', 'Scrapings', '(', 'two', 'members', '-', 'Michael', 'Tubb', 'and', 'Rachel', 'Howard', ')', 'during', 'the', 'middle', 'period', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71082,"['He', 'attended', 'Spoon', 'River', 'College', 'and', 'received', 'his', 'bachelor', ""'s"", 'degree', 'in', 'investment', 'finance', 'from', 'University', 'of', 'Illinois', 'at', 'Urbana–Champaign', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100193,"['In', 'the', 'opening', 'scene', ',', 'it', 'launched', 'Beethoven', ""'s"", 'Symphony', 'No', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2264,"['It', 'was', 'located', 'in', 'Moraga', 'Canyon', 'in', 'the', 'Santa', 'Monica', 'Mountains', ',', 'in', 'the', 'hilly', 'part', 'of', 'the', 'upscale', 'neighborhood', 'of', 'Bel', 'Air', 'in', 'Los', 'Angeles', ',', 'California', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112360,"['On', 'December', '31', ',', '2013', ',', 'Evergreen', 'International', 'Airlines', 'filed', 'a', 'Chapter', '7', 'petition', 'with', 'the', 'US', 'Bankruptcy', 'Court', 'in', 'Delaware', 'with', 'substantially', 'all', 'assets', '(', 'including', 'all', '747', 'airframes', ')', 'subsequently', 'sold', 'to', 'a', 'parts', 'salvage', 're-seller', ',', 'Jet', 'Midwest', 'Aviation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13159,"['Aiguille', 'de', 'Péclet', '(', '3,561', 'm', ')', 'is', 'a', 'mountain', 'of', 'Savoie', ',', 'France', '.']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29929,"['The', 'township', 'is', 'located', 'at', 'the', 'Taurus', 'mountains', 'of', 'Cilicia', 'region', ',', '157', 'km', 'north', 'of', 'the', 'city', 'of', 'Adana', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112251,"['Born', 'into', 'a', 'prosperous', 'Limerick', 'merchant', 'family', ',', 'Russell', 'was', 'educated', 'first', 'at', 'Crescent', 'College', 'in', 'Limerick', 'and', 'for', 'a', 'short', 'time', 'Mount', 'St', 'Benedict', ""'s"", 'near', 'Gorey', 'at', 'Stonyhurst', 'College', 'in', 'Lancashire', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12659,"['The', 'road', 'was', 'allocated', '$', '830,784', 'in', 'funding', '(', 'about', '$', 'in', 'dollars', ')', 'to', 'be', 'realigned', ',', 'widened', ',', 'and', 'repaved', 'between', 'Lakeside', 'and', 'Mount', 'Woodson', 'in', '1942', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
68689,"['The', 'Chang', 'Chenmo', 'Valley', 'lies', 'in', 'a', 'depression', 'between', 'the', 'Karakoram', 'Range', 'in', 'the', 'north', 'and', 'the', 'Changchenmo', 'Range', 'in', 'the', 'south', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
79070,"['In', '2007', ',', 'she', 'made', 'her', 'debut', 'with', 'Opéra', 'de', 'Nancy', 'in', 'the', 'title', 'role', 'of', 'Handel', ""'s"", '``', 'Giulio', 'Cesare', '``', ',', 'her', 'debut', 'with', 'Opéra', 'de', 'Genève', 'Genève', 'as', 'Polinesso', 'in', 'Handel', 'Handel', ""'s"", '``', 'Ariodante', '``', ',', 'and', 'her', 'debut', 'at', 'the', 'Théâtre', 'des', 'Champs-Élysées', 'as', 'Genevieve', 'in', 'Debussy', ""'s"", '``', 'Pelléas', 'et', 'Mélisande', '``', ',', 'under', 'the', 'baton', 'of', 'Bernard', 'Haitink', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20602,"['The', 'Machbet', '(', 'Hebrew', ':', 'מחבט', ',', 'meaning', '``', 'racquet', ""''"", ')', 'is', 'an', 'Israeli', 'upgrade', 'of', 'the', 'M163', 'Hovet', 'self-propelled', 'automatic', 'anti-aircraft', 'gun', ',', 'based', 'in', 'turn', 'on', 'the', 'M113', 'armored', 'personnel', 'carrier', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109064,"['The', 'Morteratsch', 'Glacier', 'lies', 'some', 'to', 'the', 'south', 'of', 'the', 'station', 'and', 'can', 'be', 'reached', 'by', 'a', 'marked', 'hiking', 'trail', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28021,"['The', 'centerpiece', 'of', 'the', 'Ansel', 'Adams', 'wilderness', 'is', 'the', 'Ritter', 'Range', ',', 'which', 'includes', 'dark', 'metavolcanic', 'glaciated', 'mountains', 'such', 'as', 'Mount', 'Ritter', ',', 'Banner', 'Peak', ',', 'and', 'The', 'Minarets', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
60803,"['The', 'campaign', 'against', 'Aboriginal', 'Tasmanians', ',', 'known', 'as', 'the', 'Black', 'War', ',', 'occurred', 'during', 'this', 'term', 'of', 'office', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40212,"['Mount', 'Exley', '(', ')', 'is', 'a', 'mountain', 'at', 'in', 'the', 'Wallabies', 'Nunataks', ',', 'west', 'of', 'the', 'Churchill', 'Mountains', 'of', 'Antarctica', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
102126,"['Cedar', 'Mountain', ',', 'also', 'known', 'as', 'Slaughter', 'Mountain', ',', 'is', 'a', 'piedmont', 'monadnock', 'in', 'Culpeper', 'County', ',', 'Virginia', '.']","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31785,"['It', 'is', 'a', 'small', 'township', 'in', 'the', 'Dhauladhar', 'range', 'of', 'western', 'Himalayas', ',', '16', 'km', 'from', 'Palampur', 'in', 'the', 'Kangra', 'District', 'of', 'Himachal', 'Pradesh', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98438,"['Mount', 'Nangtud', 'is', 'the', 'second', 'highest', 'mountain', 'in', 'Panay', 'Island', 'located', 'in', 'the', 'Northeast', 'of', 'Barbaza', 'with', 'an', 'elevation', 'of', '6,804', 'feet', '(', '2,074', 'meters', ')', 'above', 'sea', 'level', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30826,"['The', 'Fairmont', 'Palliser', 'Hotel', 'and', 'the', 'neighbourhood', 'of', 'Palliser', 'in', 'Calgary', ',', 'Alberta', ',', 'are', 'named', 'after', 'him', ',', 'as', 'are', 'the', 'Palliser', 'Range', ',', 'Palliser', 'Regional', 'School', 'Division', 'and', 'Palliser', 'Formation', 'of', 'the', 'Canadian', 'Rockies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
121176,"['from', 'the', 'Kashmir', 'Valley', ',', 'a', 'mountainous', 'region', 'in', 'the', 'Indian', 'union', 'territory', 'of', 'Jammu', 'and', 'Kashmir', '.']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35569,"['The', 'highest', 'point', 'in', 'the', 'Allegheny', 'Mountains', 'is', 'Spruce', 'Knob', '(', '4,863', 'ft/1,482', 'm', ')', ',', 'on', 'Spruce', 'Mountain', 'in', 'West', 'Virginia', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
104366,"['Benjamin', 'Leavitt', 'engineered', 'the', 'Honey', 'Lake', 'Valley', 'irrigation', 'system', ',', 'including', 'Leavitt', 'Lake', '.']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
66934,"['Racine', 'Nunatak', 'is', 'a', 'nunatak', ',', '960', 'm', ',', 'located', '3', 'nautical', 'miles', '(', '6', 'km', ')', 'west', 'of', 'the', 'lower', 'part', 'of', 'Reedy', 'Glacier', 'and', '7', 'nautical', 'miles', '(', '13', 'km', ')', 'east-southeast', 'of', 'Berry', 'Peaks', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
58766,"['Rundle', 'rock', 'or', 'Rundle', 'stone', ',', 'a', 'natural', 'stone', ',', 'first', 'quarried', 'on', 'Mount', 'Rundle', ',', 'is', 'a', 'common', 'dimension', 'stone', 'used', 'in', 'southern', 'Alberta', 'for', 'landscaping', 'and', 'building', 'purposes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8949,"['Surrounded', 'on', 'both', 'sides', 'by', 'parts', 'of', 'the', 'Dhauladhar', 'range', 'of', 'the', 'Himalayas', ',', 'Barot', 'is', 'located', 'at', 'an', 'elevation', 'of', '1819', 'metres', '(', '6001', 'ft', ')', 'above', 'the', 'mean', 'sea', 'level', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
65273,"['The', 'tributary', 'Whakapapa', 'River', 'had', 'fish', 'losses', 'due', 'to', 'a', 'lahar', 'from', 'Ruapehu', 'in', 'April', '1975', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
121067,"['The', 'plant', 'was', 'near', 'the', 'site', 'of', 'UPM', ""'s"", 'Shotton', 'paper', 'mill', 'and', 'provided', 'steam', ',', 'condensate', 'and', 'power', 'to', 'the', 'paper', 'mill', 'and', 'fed', 'surplus', 'electricity', 'into', 'the', 'National', 'Grid', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95893,"['``', 'No', 'Man', ""'s"", 'Land', '``', 'won', 'a', 'Gemini', 'Award', 'for', '``', 'Best', 'Visual', 'Effects', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
55946,"['A', 'multi-level', 'bistro', 'club', 'designed', 'by', 'De', 'Palma', 'took', 'shape', 'at', 'the', 'Kaufman-Astoria', 'Studios', 'in', 'Long', 'Island', 'City', ',', 'in', 'a', 'style', 'of', '1970', ""'s"", 'art', 'deco', 'disco', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20013,"['Mount', 'Mateer', '(', ')', 'is', 'a', 'mountain', 'east', 'of', 'Mount', 'Degerfeldt', ',', 'in', 'the', 'Tula', 'Mountains', 'in', 'Enderby', 'Land', ',', 'Antarctica', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
75559,"['With', 'a', 'height', 'of', 'at', 'least', 'and', 'rising', 'to', 'within', 'only', 'of', 'the', 'sea', 'surface', ',', 'Bowie', 'Seamount', 'is', 'the', 'shallowest', 'submarine', 'volcano', 'on', 'the', 'British', 'Columbia', 'Coast', ',', 'as', 'well', 'as', 'in', 'Canadian', 'waters', ',', 'and', 'one', 'of', 'the', 'shallowest', 'submarine', 'volcanoes', 'in', 'the', 'northeast', 'Pacific', 'Ocean', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70666,"['Majdan', 'is', 'a', 'mountain', 'peak', 'forming', 'part', 'of', 'the', 'Kopaonik', 'mountain', 'range', 'in', 'Kosovo', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
62131,"['Jiaotanzhuang', '(', ')', 'is', 'a', 'town', 'in', 'the', 'Taihang', 'Mountains', 'of', 'Pingshan', 'County', 'in', 'western', 'Hebei', 'province', ',', 'China', ',', 'located', 'northwest', 'of', 'the', 'county', 'seat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93841,"['Aegina', 'eventually', 'gave', 'birth', 'to', 'her', 'son', 'Aeacus', ',', 'who', 'became', 'king', 'of', 'the', 'island', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72883,"['Eminem', 'and', 'Dr.', 'Dre', 'then', 'met', 'and', 'recorded', '``', 'The', 'Slim', 'Shady', 'LP', '``', '(', '1999', ')', ',', 'which', 'was', 'noted', 'for', 'its', 'over-the-top', 'lyrical', 'depictions', 'of', 'drugs', 'and', 'violence', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115170,"['Around', '940', 'Arduin', 'campaigned', 'in', 'the', 'Susa', 'Valley', 'against', 'the', 'Saracens', 'who', 'were', 'occupying', 'Alpine', 'passes', '.']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
21554,"['The', 'ratio', 'of', 'the', 'number', 'of', 'globular', 'clusters', 'to', 'the', 'total', 'luminosity', 'of', 'the', 'galaxy', 'is', 'high', 'compared', 'to', 'the', 'Milky', 'Way', 'and', 'similar', 'galaxies', 'with', 'small', 'bulges', ',', 'but', 'the', 'ratio', 'is', 'comparable', 'to', 'other', 'galaxies', 'with', 'large', 'bulges', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103223,"['Two', 'of', 'the', 'largest', 'prehistoric', 'sculptures', 'can', 'be', 'found', 'at', 'the', 'Tuc', ""d'Audobert"", 'caves', 'in', 'France', ',', 'where', 'around', '12–17,000', 'years', 'ago', 'a', 'masterful', 'sculptor', 'used', 'a', 'spatula-like', 'stone', 'tool', 'and', 'fingers', 'to', 'model', 'a', 'pair', 'of', 'large', 'bison', 'in', 'clay', 'against', 'a', 'limestone', 'rock', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61308,"['Midland', 'Railway', '1000', 'Class', 'is', 'a', 'class', 'of', '4-4-0', 'steam', 'locomotive', 'designed', 'for', 'passenger', 'work', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73220,"['The', 'British', '81st', '(', 'West', 'Africa', ')', 'Division', 'was', 'advancing', 'further', 'east', 'down', 'the', 'Kaladan', 'River', 'valley', ',', 'but', 'would', 'not', 'directly', 'affect', 'the', 'battle', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12205,"['The', 'Mauna', 'Kea', 'Observatories', '(', 'MKO', ')', 'are', 'a', 'number', 'of', 'independent', 'astronomical', 'research', 'facilities', 'and', 'large', 'telescope', 'observatories', 'that', 'are', 'located', 'at', 'the', 'summit', 'of', 'Mauna', 'Kea', 'on', 'the', 'Big', 'Island', 'of', 'Hawaiʻi', ',', 'United', 'States', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
41310,"['Mount', 'Erebus', 'is', 'composed', 'of', 'sedimentary', 'rock', 'laid', 'down', 'during', 'the', 'Cambrian', 'period', ',', 'then', 'was', 'pushed', 'east', 'and', 'over', 'the', 'top', 'of', 'younger', 'rock', 'during', 'the', 'Laramide', 'orogeny', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52109,"['She', 'described', 'the', 'Pennines', 'as', '``', 'an', 'extraordinary', 'place', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
46873,"['The', 'Dinaric', 'Alps', 'are', 'linked', 'to', 'a', 'fold', 'and', 'thrust', 'belt', 'active', 'from', 'the', 'Late', 'Jurassic', 'to', 'recent', 'times', ',', 'and', 'is', 'itself', 'part', 'of', 'the', 'Alpine', 'orogeny', 'that', 'extends', 'southeast', 'from', 'the', 'southern', 'Alps', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
6647,"['England', ',']","[0, 0]"
89449,"['Morningside', 'is', 'classed', 'under', 'the', 'Ward', '27', 'in', 'terms', 'of', 'IEC', ""'s"", 'demarcation', 'which', 'includes', 'Essenwood', ',', 'Windermere', 'and', 'Stamford', 'Hill', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
14308,"['An', 'alternative', 'route', 'follows', 'the', 'Ptarmigan', 'ridge', 'to', 'the', 'summit', 'along', 'a', 'steeper', 'and', 'rockier', 'path', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50434,"['It', 'occurs', 'between', 'the', 'Bunya', 'Mountains', 'in', 'Queensland', 'and', 'the', 'Blue', 'Mountains', 'in', 'New', 'South', 'Wales', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
86055,"['The', 'First', 'Falls', ',', 'a', 'cascade', 'waterfall', 'on', 'an', 'unnamed', 'watercourse', ',', 'is', 'located', 'in', 'the', 'Mount', 'Lofty', 'Ranges', 'region', 'in', 'the', 'Australian', 'state', 'of', 'South', 'Australia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92286,"['After', 'the', 'revolt', ',', 'until', '1692', ',', 'they', 'took', 'refuge', 'in', 'a', 'defensible', 'position', 'atop', 'Dowa', 'Yalanne', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
39317,"['In', 'May', '2005', ',', 'following', 'the', 'Iraqi', 'legislative', 'election', 'of', 'January', '2005', 'and', 'the', 'formation', 'of', 'the', 'Iraqi', 'Transitional', 'Government', 'he', 'was', 'replaced', 'by', 'Narmin', 'Othman', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
54058,"['Rising', 'above', 'sea', 'level', ',', 'the', 'peak', 'of', 'Penang', 'Hill', 'is', 'accessible', 'via', 'the', 'Penang', 'Hill', 'Railway', 'from', 'its', 'base', 'station', 'off', 'Hill', 'Railway', 'Road', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
